Tweets,date,source,image_url,sentiment
River # flooding by next week could rival flooding from Matthew and Floyd in parts of the Carolinas: https://wxch.nl/2CY34cD # Florencepic.twitter.com/AvZN3OOWV3,9/15/2018 7:26,https://twitter.com/weatherchannel/status/1040924924192415744,https://pbs.twimg.com/media/DnIbhrHWwAAtqs1.jpg,0
"# Florence remains a strong tropical storm bringing gusty wind & potentially catastrophic flooding to the Carolinas. Up to 18""+ of rain could still fall through the weekend as power outages continue to climb. @ kellycass, @ JenCarfagno and @ StephanieAbrams are LIVE now w/ the latestpic.twitter.com/B7Ch0fvqlU",9/15/2018 6:32,https://twitter.com/weatherchannel/status/1040911197774774272,https://pbs.twimg.com/media/DnIOOeyXoAEG8RZ.jpg,1
Rainfall will continue to be the big story as # Florence trudges ever so slowly to the west dumping additional rainfall amounts of 1-2 feet in spots! Flash Flooding will continue to be a big threat into early next week as torrential rain will continue over the same areas.pic.twitter.com/MR2K2wpVex,9/15/2018 2:03,https://twitter.com/weatherchannel/status/1040843628233588736,https://pbs.twimg.com/media/DnHRuj_XoAAArg2.jpg,-1
Tropical Storm # Florence has weakened to a 60 mph storm. It is still an intense system that will continue to bring strong gusty winds across North and South Carolina.pic.twitter.com/NCnfQSsmBF,9/15/2018 2:02,https://twitter.com/weatherchannel/status/1040843329276137472,https://pbs.twimg.com/media/DnHRXR-XcAAfhg6.jpg,1
These are just a few glimpses of the damage dealt by # Florence. Stick with The Weather Channel for the latest on Florence all weekend long.pic.twitter.com/VSLgzj7DiF,9/15/2018 0:42,https://twitter.com/weatherchannel/status/1040823181349724161,,1
"# Florence will cause flash # flooding, along with major to record river flooding in the Carolinas and southwestern Virginia this weekend and into next week: https://wxch.nl/2CYv14e pic.twitter.com/sdyIk4NG5Q",9/14/2018 23:44,https://twitter.com/weatherchannel/status/1040808508730613761,https://pbs.twimg.com/media/DnGxohDWsAE01xQ.jpg,1
NEW: # Tornado watch issued for southeastern North Carolina until 7 a.m. EDT Saturday. # Florencepic.twitter.com/pAu2VOpvtQ,9/14/2018 23:04,https://twitter.com/weatherchannel/status/1040798424361254912,https://pbs.twimg.com/media/DnGopq3W0AEyCFG.jpg,1
"Tropical Storm # Florence continues to crawl along the North Carolina-South Carolina border. Life-threatening flooding, both near the coast and inland, has been reported and will continue into Saturday. Watch our 24/7 storm coverage for more details.pic.twitter.com/BdA7ZKrqLq",9/14/2018 22:58,https://twitter.com/weatherchannel/status/1040796937417576448,https://pbs.twimg.com/media/DnGnSiZW0AEEApf.jpg,1
# Florence's remnants will bring a soaking # rain and possible # flooding to the Northeast early next week: https://wxch.nl/2NfNH3W pic.twitter.com/HCTbaD6Yzo,9/14/2018 21:16,https://twitter.com/weatherchannel/status/1040771309595189249,https://pbs.twimg.com/media/DnGPvA8XcAEYDyv.jpg,1
"""It's an emergency situation to say the least."" Stay with our LIVE coverage of # Florence all through the night.pic.twitter.com/L5O9Q0BDJk",9/14/2018 20:54,https://twitter.com/weatherchannel/status/1040765678280683520,,-1
"FLASH FLOOD EMERGENCY for Carteret, Jones, Craven and Pamilico counties in eastern North Carolina. Rain totals are approaching 2 FEET and roads are becoming impassable. Strong words below from @ NWSMoreheadCity. # Florencepic.twitter.com/AWF5f7bNpk",9/14/2018 19:48,https://twitter.com/weatherchannel/status/1040749089925816320,https://pbs.twimg.com/media/DnF7gXSW0AEst3F.jpg,1
"Super Typhoon # Mangkhut made landfall as a Category 5 early Saturday morning in northern Luzon in the Philippines, where it is unleashing destructive winds, flooding rain and coastal flooding: https://wxch.nl/2Mx5grk pic.twitter.com/Wg7GlS7qk0",9/14/2018 19:11,https://twitter.com/weatherchannel/status/1040739955310505985,https://pbs.twimg.com/media/DnFzHUbW0AATErc.jpg,-1
"# Florence has weakend to a Tropical Storm, but still poses a multi-day storm surge, flood and tornado threat as it slowly moves inland. Feet of rain are expected, don't let your guard down. Our live 24/7 coverage continues.pic.twitter.com/uOZusit8kr",9/14/2018 16:51,https://twitter.com/weatherchannel/status/1040704650226352129,,-1
". @ mikebettes has been LIVE in Myrtle Beach, SC all day covering # Hurricane # Florence and conditions are just going to continue to get worse as Florence makes its slow progression inland. Our crews will be live 24/7 through the weekend to keep you updated.pic.twitter.com/JatQhc46lz",9/14/2018 16:39,https://twitter.com/weatherchannel/status/1040701710392602630,,-1
"The Cape Fear River at Wilmington, NC has reached an all-time record high and more than one foot of rain is still forecast from # Hurricane # Florence. We will be LIVE all weekend bringing you the latest updates.pic.twitter.com/j5kematOEE",9/14/2018 16:16,https://twitter.com/weatherchannel/status/1040695770582790144,,1
"# Hurricane # Florence is moving slowly inland, with days of heavy rain, storm surge, possible tornadoes and flooding still to come. We have 18 crews in the field and teams in studio to bring you LIVE 24/7 coverage through the weekend.pic.twitter.com/qHCZetlPUD",9/14/2018 14:11,https://twitter.com/weatherchannel/status/1040664472581537793,https://pbs.twimg.com/media/DnEuhZGX4AAUsUD.jpg,-1
"Hundreds of water rescues this morning as # Hurricane # Florence unleashed heavy rain and brought storm surge to the Carolina Coast. This is only the beginning. Feet of rain, flooding, storm surge and tornadoes are possible through the weekend. We are live 24/7 through the weekend.pic.twitter.com/TTTmqVetTq",9/14/2018 13:49,https://twitter.com/weatherchannel/status/1040658745553027072,,-1
"# Florence is forecast to cause major to record river flooding in parts of the Carolinas into early next week, and it could rival flooding from Matthew and Floyd in some areas: https://wxch.nl/2CY34cD pic.twitter.com/fKV85kmOR3",9/14/2018 13:01,https://twitter.com/weatherchannel/status/1040646832882364418,https://pbs.twimg.com/media/DnEeYVuWwAAb_gJ.jpg,1
Super Typhoon # Mangkhut is approaching the Philippines and then will track toward parts of southeastern China: https://wxch.nl/2xjW9o2 pic.twitter.com/TWm8WxYrBF,9/14/2018 12:38,https://twitter.com/weatherchannel/status/1040640820309843968,https://pbs.twimg.com/media/DnEU7aSXcAYGHJ7.jpg,1
"11:00 AM Update: # Hurricane # Florence remains a powerful hurricane with 80 mph wind as it lashes the Carolinas with heavy rain, storm surge and damaging wind. This will be a prolonged event. We will be LIVE throughout the weekend with the latest updates.pic.twitter.com/TJiECUKQ62",9/14/2018 11:02,https://twitter.com/weatherchannel/status/1040616773329084416,,1
". @ JimCantore and @ StephanieAbrams were LIVE in Wilmington, NC this morning as the eyewall of # Hurricane # Florence battered the city. Our crews are in the field 24/7 to bring you the latest updates as Florence impacts the Carolinas.pic.twitter.com/JRNq5MJydM",9/14/2018 10:46,https://twitter.com/weatherchannel/status/1040612881644101632,,1
"Watch as @ StephanieAbrams goes through the eyewall of Wilmington, NC. This is just the beginning as # Hurricane # Florence continues to bring damaging wind, storm surge and heavy rain to the Carolinas. We are LIVE 24/7 throughout the storm to bring you the latest updates.pic.twitter.com/ahg6ktK1H8",9/14/2018 10:31,https://twitter.com/weatherchannel/status/1040608934506229761,,1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/14/2018 9:40,https://twitter.com/weatherchannel/status/1040596050418061312,,0
"# Florence has made landfall and will continue to bring heavy rainfall, flooding, storm surge and destructive winds to the Carolinas: https://wxch.nl/2MtZjLL pic.twitter.com/iSEz6ZBPBy",9/14/2018 8:49,https://twitter.com/weatherchannel/status/1040583190421884928,https://pbs.twimg.com/media/DnDgCANX4AAgTsG.jpg,-1
"The heavy rain, inland flood threat and power outages will continue through the weekend. Rivers will be on the rise.pic.twitter.com/XhOL1WFoAC",9/14/2018 8:22,https://twitter.com/weatherchannel/status/1040576509809836032,https://pbs.twimg.com/media/DnDeyrYWsAA0Ds2.jpg,-1
"Latest advisory on Hurricane # Florence: Destructive winds, life-threatening storm surge and heavy rainfall will continue to batter the Carolinas throughout the day.pic.twitter.com/QlTMcbisWV",9/14/2018 8:22,https://twitter.com/weatherchannel/status/1040576508212011008,https://pbs.twimg.com/media/DnDenh4W4AEpVjv.jpg,-1
"Wilmington, NC gusted to 105mph earlier this morning, making it the second strongest wind ever measured there.pic.twitter.com/fxvLZJQfbH",9/14/2018 8:14,https://twitter.com/weatherchannel/status/1040574459957137409,https://pbs.twimg.com/media/DnDc43oW0AEKXPN.jpg,0
Breaking: Hurricane Florence has made landfall with estimated winds of 90 mph. Join us live for more coverage.pic.twitter.com/9LCGfmIoQp,9/14/2018 7:43,https://twitter.com/weatherchannel/status/1040566763216359426,https://pbs.twimg.com/media/DnDV6HDXsAApkU9.jpg,1
"JUST IN: # Hurricane # Florence has made landfall near Wrightsville Beach, NC: https://wxch.nl/2xc2Klb pic.twitter.com/8PzKGsCC4B",9/14/2018 7:43,https://twitter.com/weatherchannel/status/1040566581284298752,https://pbs.twimg.com/media/DnDVvAoXgAYQFjQ.jpg,1
"More than 300,000 homes and businesses have lost power as # Florence roars ashore. Here are the latest impacts: https://wxch.nl/2QtdrYC pic.twitter.com/ndN01LySCO",9/14/2018 7:09,https://twitter.com/weatherchannel/status/1040558047960199168,https://pbs.twimg.com/media/DnDNs7IUcAA3CWs.jpg,1
"Surge, inland flooding and power outages are expected to continue along the coast. Heavy rain, inland flooding and power outage threats will continue through the weekend for parts of western North Carolina, South Carolina and Eastern Georgia.pic.twitter.com/BUGx2fSmOi",9/14/2018 5:31,https://twitter.com/weatherchannel/status/1040533542810185729,https://pbs.twimg.com/media/DnC3bnGUwAA606s.jpg,-1
"5 AM Advisory: # Florence outer eye wall is currently making landfall near Wrightsville Beach, NC. Hurricane and tropical storm-force winds, along with life-threatening surge, continue to batter the North Carolina coast.pic.twitter.com/F6eg5e7vHQ",9/14/2018 5:28,https://twitter.com/weatherchannel/status/1040532802595373058,https://pbs.twimg.com/media/DnC27ksUwAEAGwF.jpg,1
"As of the Friday 2am advisory, # Florence remains a high-end Category 1 hurricane. The North Carolina coast has already experienced hurricane-force wind gusts, as well as life-threatening storm surge.pic.twitter.com/JG5yIL5Qzk",9/14/2018 2:10,https://twitter.com/weatherchannel/status/1040482986280603648,https://pbs.twimg.com/media/DnCJnVCUYAA8-41.jpg,1
"# Hurricane # Florence's very large eye and its vicious eyewall are lurking Just east of Wilmington, North Carolina. This strongest band of rain and wind will carve the coast over the next few hours. More than 20 inches has already fallen in Atlantic Beach.pic.twitter.com/JvjE7arivb",9/14/2018 2:01,https://twitter.com/weatherchannel/status/1040480660698357760,https://pbs.twimg.com/media/DnCGwoZXsAE_Cn4.jpg,-1
". @ mikeseidel got a scare as a transformer exploded behind him. If you're in an area affected by # florence, please use caution.pic.twitter.com/mcbSJYQ39F",9/14/2018 1:37,https://twitter.com/weatherchannel/status/1040474615649202176,,-1
The strong winds and heavy rains from # florence are just getting started. Turn to The Weather Channel for the latest updates all night long.pic.twitter.com/kyb5LHcpV9,9/14/2018 0:16,https://twitter.com/weatherchannel/status/1040454252492193792,,1
"New Bern, North Carolina, meteorologists at @ wcti12 were forced off-air during their broadcast by # Florence's storm-surge flooding. Reports said they were the last two in the building as water built up around the station: https://wxch.nl/2xbxnGM pic.twitter.com/gTRlRcZcm1",9/13/2018 23:55,https://twitter.com/weatherchannel/status/1040448816825155584,https://pbs.twimg.com/media/DnBqNN5WwAEing-.jpg,-1
"Life-threatening surge, inland flooding, and power outages are still likely at the coast, and the heavy rain and power outage threat exists into portions of western NC and SC, along with eastern GA into the weekend. Stay with The Weather Channel for the latest on # Florence.pic.twitter.com/qqX9OLuI4m",9/13/2018 23:20,https://twitter.com/weatherchannel/status/1040440065577689088,https://pbs.twimg.com/media/DnBitZ3U4AAKYIM.jpg,1
Updated list of peak wind gusts from # Florence as of 10:30 p.m. EDT: https://wxch.nl/2CSGYs4 pic.twitter.com/WNYBk0HLSY,9/13/2018 22:36,https://twitter.com/weatherchannel/status/1040429030565179393,https://pbs.twimg.com/media/DnBYmPqW0AA-x53.jpg,0
"100,000+ lose power as Hurricane # Florence slams North Carolina. Floodwaters wash over beaches into cities. The latest: https://wxch.nl/2OkgyRh pic.twitter.com/PYRFuQ0aIa",9/13/2018 22:06,https://twitter.com/weatherchannel/status/1040421428208775168,https://pbs.twimg.com/media/DnBRhmVXgAAFF0q.jpg,1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/13/2018 22:01,https://twitter.com/weatherchannel/status/1040420207167197184,,0
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/13/2018 22:00,https://twitter.com/weatherchannel/status/1040419992225935360,,1
This is how @ WaffleHouse will help determine how bad Hurricane # Florence is: https://wxch.nl/2Qn2isx pic.twitter.com/JHWjHuNltk,9/13/2018 21:17,https://twitter.com/weatherchannel/status/1040409042777190400,https://pbs.twimg.com/media/DnBDvv4X4AASAPl.jpg,-1
A list of peak wind gusts from Hurricane # Florence so far: https://wxch.nl/2MtGlVl pic.twitter.com/0R0sAjlX5d,9/13/2018 21:10,https://twitter.com/weatherchannel/status/1040407338316967941,https://pbs.twimg.com/media/DnBExu4XsAALIgc.jpg,1
NEW: # Tornado watch issued for parts of eastern North Carolina until Friday at 7 a.m. EDT. # Florencepic.twitter.com/nmWZtaSlYB,9/13/2018 21:02,https://twitter.com/weatherchannel/status/1040405317534855169,https://pbs.twimg.com/media/DnBDH1oXoAE-psI.jpg,1
"# Florence remains a 100 mph hurricane, but has come to a crawl. The slow forward speed of the storm will lead to hours, if not days, of heavy rain, wind, and storm surge for many places along the coast of the Carolinas. Watch our LIVE coverage all through the night.pic.twitter.com/x0M21TybYQ",9/13/2018 20:53,https://twitter.com/weatherchannel/status/1040403036131262470,https://pbs.twimg.com/media/DnBA7YsWwAAziRe.jpg,1
"Life-threatening storm surge is expected from Hurricane # Florence, and for some parts of the Carolinas, it's already happening. Stay with our LIVE 24/7 coverage so you can get the latest details from our experts.pic.twitter.com/KEPoQW8Rh0",9/13/2018 20:25,https://twitter.com/weatherchannel/status/1040396065084780544,,1
"8 p.m. EDT Thursday update: # Florence remains a Category 2 # hurricane with 100-mph maximum sustained winds. Wind gusts have reached as high as 99 mph at Fort Macon, North Carolina, while 6 feet of storm surge is flooding the western Pamlico Sound.pic.twitter.com/5JWb7RieTU",9/13/2018 20:13,https://twitter.com/weatherchannel/status/1040393069940625408,https://pbs.twimg.com/media/DnA3zjtXsAAdG7z.jpg,1
"Significant storm-surge flooding is already inundating New Bern, North Carolina, as of this evening. Here's the latest on # Florence: https://wxch.nl/2xcRDbP pic.twitter.com/kiuwURvXhn",9/13/2018 19:17,https://twitter.com/weatherchannel/status/1040378918501527553,,1
Here's the latest on Hurricane # Florence. We are LIVE with 24/7 coverage throughout the storm to bring you up-to-date information.pic.twitter.com/BTJGKhcMVg,9/13/2018 18:39,https://twitter.com/weatherchannel/status/1040369508404342784,,1
"Hurricane # Florence has strengthened again, with maximum sustained winds increasing from 100 mph to 105 mph in the past hour: https://wxch.nl/2NIGHMo pic.twitter.com/3dkSZtSYYn",9/13/2018 18:27,https://twitter.com/weatherchannel/status/1040366354573012993,https://pbs.twimg.com/media/DnAfjIeXcAAsgHo.jpg,-1
Hurricane-force winds from # Florence are now beginning to reach the North Carolina coast. We have 18 crews in the field and several teams in studio as our LIVE 24/7 coverage continues to keep you updated on the latest conditions and forecast.pic.twitter.com/qaCXJptokM,9/13/2018 17:41,https://twitter.com/weatherchannel/status/1040354701613654016,https://pbs.twimg.com/media/DnAUtKsX4AAoI__.jpg,1
"Hurricane # Florence is within 100 miles of the North Carolina coast, but it has slowed way down, moving at just 5 mph. # Hurricane-force winds will arrive on the coast tonight and persist into Friday due to the slow forward speed: https://wxch.nl/2Mtcqgf pic.twitter.com/tAodwF2FyF",9/13/2018 17:31,https://twitter.com/weatherchannel/status/1040352168241516544,https://pbs.twimg.com/media/DnASJtWX4AAuuon.jpg,-1
"# Florence remains a large # hurricane, and will continue to batter the Carolina coast and areas inland through the night with hurricane and tropical storm force wind, heavy rain and storm surge. We are with you all day and night to bring you the latest conditions and updatespic.twitter.com/V1lLvAxDWZ",9/13/2018 17:13,https://twitter.com/weatherchannel/status/1040347790738694145,https://pbs.twimg.com/media/DnAN46tWsAA9CTd.jpg,1
"No Atlantic # hurricane name has been used longer than # Florence, but it likely won’t be used again. https://wxch.nl/2p39Eou pic.twitter.com/H0pt7jFVao",9/13/2018 16:28,https://twitter.com/weatherchannel/status/1040336401546526720,https://pbs.twimg.com/media/DnAEaDjWwAAgdB1.jpg,0
"# Hurricane # Florence remains a powerful hurricane and its size has grown since yesterday, with more people expected to be impacted by tropical storm force wind and heavy rain into the weekend. Our LIVE 24/7 coverage continues.pic.twitter.com/6c9YNopYXu",9/13/2018 15:40,https://twitter.com/weatherchannel/status/1040324273334874112,,1
# Florence could knock out power to 1-3 million customers in the Carolinas: https://wxch.nl/2NCIbYR pic.twitter.com/dhdhhpW7t5,9/13/2018 15:03,https://twitter.com/weatherchannel/status/1040314923723763712,https://pbs.twimg.com/media/Dm_TnlnV4AAR0Ji.jpg,0
Storm surge will be a huge factor for Hurricane # Florence Check out what it might look like with @TWCErikaNavarro:pic.twitter.com/TPqTZTmiAM,9/13/2018 14:26,https://twitter.com/weatherchannel/status/1040305773664980993,,1
Here's how you can help those in the path of # Florence: https://wxch.nl/2Oi2zvm pic.twitter.com/tBymQOQdhR,9/13/2018 14:24,https://twitter.com/weatherchannel/status/1040305108419010561,https://pbs.twimg.com/media/Dm_VskNU4AAD9kH.jpg,0
"Power outages have already started as the outer bands of # Hurricane # Florence make their way onshore in North Carolina. Conditions will continue to deteriorate. @ TWCChrisBruin is LIVE in Columbia, SC, @ mikeseidel is in Wilmington & @TWCErikaNavarro is in studio with the latest.pic.twitter.com/eZqWN4xKA9",9/13/2018 14:15,https://twitter.com/weatherchannel/status/1040303015603970052,,1
A wind gust to 70 mph has been reported on the North Carolina coast as # Florence approaches. Here's the latest on what to expect as conditions worsen into the evening: https://wxch.nl/2QtuVnE pic.twitter.com/WTCHXnJhCT,9/13/2018 13:58,https://twitter.com/weatherchannel/status/1040298807353925632,https://pbs.twimg.com/media/Dm_iAb0VAAAwDae.jpg,1
Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,9/13/2018 13:08,https://twitter.com/weatherchannel/status/1040286190111469568,,0
VIDEO - Waves crash through homes in North Carolina: https://wxch.nl/2p6yaoU pic.twitter.com/zPXhdAfpBi,9/13/2018 13:07,https://twitter.com/weatherchannel/status/1040285977384824833,https://pbs.twimg.com/media/Dm_WHsFVYAAE5tc.jpg,0
# Florence likely to be Carolinas' third # hurricane-related flood event in four years: https://wxch.nl/2CUaxcV pic.twitter.com/A76m2sTIhH,9/13/2018 12:07,https://twitter.com/weatherchannel/status/1040270775947804673,https://pbs.twimg.com/media/Dm_IkUeUUAEH-VZ.jpg,0
Thanks Mary!,9/13/2018 12:02,https://twitter.com/weatherchannel/status/1040269572857835520,,1
"# Hurricane # Florence has grown in size as it approaches the Carolina coast. Feet of rain and storm surge up to 13 feet are still possible. @ Paul_Goodloe is live in Morehead City, NC, @ TWCAlexWallace is in Fayetteville and @ GregPostel is in the studio with the latest forecast.pic.twitter.com/jahzIwAKZn",9/13/2018 11:14,https://twitter.com/weatherchannel/status/1040257344867852294,https://pbs.twimg.com/media/Dm-76-GWwAAEABi.jpg,1
This is what 9 feet or more of storm surge from # Hurricane # Florence could look like along the Carolina coast. Know what to expect where you live as our 24/7 coverage continues. # ImmersiveMixedReality # IMRpic.twitter.com/KN4G0XxXNc,9/13/2018 10:11,https://twitter.com/weatherchannel/status/1040241566382739458,,1
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",9/13/2018 9:29,https://twitter.com/weatherchannel/status/1040230907968466945,,1
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/13/2018 9:00,https://twitter.com/weatherchannel/status/1040223786564575233,,1
", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",9/13/2018 9:00,https://twitter.com/weatherchannel/status/1040223741991641090,,1
", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",9/13/2018 9:00,https://twitter.com/weatherchannel/status/1040223651595988993,,1
An area in the Gulf of Mexico is being watched for possible development into a # tropical depression but either way more heavy rainfall is ahead for Texas: https://wxch.nl/2QtDMWq pic.twitter.com/dYc6swjJ01,9/13/2018 8:18,https://twitter.com/weatherchannel/status/1040213001108766720,https://pbs.twimg.com/media/Dm-RWQuW0AAOa9J.jpg,1
". @ comcast opened 234,000+ @ Xfinity WiFi Hotspots in Philly, Charleston, Savannah, Augusta, MD/VA/DC/DE & parts of NJ/WV to non-customers & emergency personnel to help them stay connected for free in # HurricaneFlorence. Go to http://Xfinity.com/wifi to find a hotspot @ comcastcarespic.twitter.com/FuD8McYnYG",9/13/2018 8:02,https://twitter.com/weatherchannel/status/1040209149601230848,https://pbs.twimg.com/media/Dm-QqgXX0AIQ7LT.jpg,1
Here's why Hurricane # Florence will stall or move erratically: https://wxch.nl/2x7jHxc pic.twitter.com/xkL11XxYWw,9/13/2018 7:58,https://twitter.com/weatherchannel/status/1040207967830913024,,0
"Put simply, Florence is a ""Category 5 # flood threat."" https://wxch.nl/2Oja5pB pic.twitter.com/NG2g7vXctw",9/13/2018 7:33,https://twitter.com/weatherchannel/status/1040201679130378242,https://pbs.twimg.com/media/Dm-FeVMXcAUXqco.jpg,0
NEW: A # tornado watch has been issued for eastern North Carolina until 9 p.m. EDT Thursday.pic.twitter.com/pYOhAf0wkC,9/13/2018 7:09,https://twitter.com/weatherchannel/status/1040195713169350656,https://pbs.twimg.com/media/Dm-EfQ1XgAMlwJQ.jpg,1
Tropical Storm # Isaac has weakened but will bring heavy rain and gusty winds to the Lesser Antilles today: https://wxch.nl/2oUEcsp pic.twitter.com/uVIQcJmuf2,9/13/2018 6:59,https://twitter.com/weatherchannel/status/1040193199019630594,https://pbs.twimg.com/media/Dm-CBqyU0AEklEw.jpg,-1
"The siege from # Hurricane # Florence begins later, tonight with a life-threatening storm surge, catastrophic flash # flooding, damaging winds. Our latest complete forecast: https://wxch.nl/2CRPTKf pic.twitter.com/vkOdSwtt4u",9/13/2018 5:59,https://twitter.com/weatherchannel/status/1040178217980768256,https://pbs.twimg.com/media/Dm90OofXsAEw3I8.jpg,1
Our team is LIVE this morning and throughout the storm with full coverage on # Florence,9/13/2018 5:31,https://twitter.com/weatherchannel/status/1040171122732490752,,1
Storm surge and heavy rainfall is still a great threat for North Carolina and parts of the South Carolina coastline.pic.twitter.com/qtTQQ5slQv,9/13/2018 5:31,https://twitter.com/weatherchannel/status/1040171119591010304,https://pbs.twimg.com/media/Dm9trifUcAA8mqu.jpg,1
Latest Advisory: # Florence a cat 2 hurricane with maximum winds at 110 mph and expected to make landfall tonight in the Carolinas.pic.twitter.com/0mjjWoDTqm,9/13/2018 5:31,https://twitter.com/weatherchannel/status/1040171117464436736,https://pbs.twimg.com/media/Dm9tA0WUwAA8VUE.jpg,1
"Tropical storm force winds will push onshore Thursday from east to west from Hurricane # Florence. Landfall is now expected to arrive slightly sooner on the Carolina coast, but impacts from extremely heavy rain will still last for days. The latest: https://wxch.nl/2x4rHPw pic.twitter.com/LuwIb3YJLG",9/12/2018 23:15,https://twitter.com/weatherchannel/status/1040076480414470144,https://pbs.twimg.com/media/Dm8XVpZWsAA5bM8.jpg,1
"11:00 PM Update: # Hurricane # Florence has weakened to a category 2 hurricane, but it could still produce up to 13 feet of storm surge and feet of rain in parts of the Carolinas. Our LIVE coverage continues with the latest forecast.pic.twitter.com/ahQdasJ1ap",9/12/2018 23:15,https://twitter.com/weatherchannel/status/1040076377167474688,,1
"We are LIVE with you ALL day and night before, during and after # Hurricane # Florence impacts the U.S. We have 18 crews in the field to bring you the latest updates, along with our team in the studio.pic.twitter.com/gCGF7WObWW",9/12/2018 22:30,https://twitter.com/weatherchannel/status/1040065026382475265,https://pbs.twimg.com/media/Dm8IYBGWwAE-Qfk.jpg,1
Preparations need to be completed. Conditions will deteriorate throughout the day Thursday and into Friday as # Hurricane # Florence closes in on the Carolina coast. Know the latest impacts and forecast track as our LIVE 24/7 coverage continues.pic.twitter.com/WLZ6WEZfSe,9/12/2018 21:57,https://twitter.com/weatherchannel/status/1040056926795640832,,1
". @ parkertwc shows us what up to 9 feet or more of storm surge from # Hurricane # Florence could look like along the Carolina coast. Know what to expect where you live, our 24/7 LIVE coverage continues. # ImmersiveMixedReality # IMRpic.twitter.com/L4MSKuymXO",9/12/2018 20:43,https://twitter.com/weatherchannel/status/1040038147449610240,,1
"8:00 PM Update: # Hurricane # Florence has weakened slightly, but is still a major hurricane with maximum sustained winds at 115 mph. Preparations need to be completed if you are in the path. We are LIVE all night with the latest updates.pic.twitter.com/TGUomfpINg",9/12/2018 20:26,https://twitter.com/weatherchannel/status/1040033823495544832,https://pbs.twimg.com/media/Dm7xF82W0AAHYaH.jpg,1
"We now have four named systems in the Atlantic for the first time in a decade, and we're watching one more. Video: https://wxch.nl/2COkR64 pic.twitter.com/r11OYTHYsR",9/12/2018 18:18,https://twitter.com/weatherchannel/status/1040001753939406860,https://pbs.twimg.com/media/Dm7TdobXcAA1TLP.jpg,1
". @ comcast opened @ Xfinity WiFi Hotspots in greater Philadelphia, New Jersey and now all of Deleware to non-customers & emergency personnel to help them stay connected for free during # HurricaneFlorence. Go to http://Xfinity.com/wifi to find a hotspot. @ comcastcarespic.twitter.com/Wl33JO36cT",9/12/2018 17:46,https://twitter.com/weatherchannel/status/1039993720928718848,https://pbs.twimg.com/media/Dm7I-SfW4AIPXAW.jpg,1
"Tropical Storm # Olivia has made landfall in Hawaii, ushering in heavy rain and gusty winds to parts of the island chain: https://wxch.nl/2CvmOEw pic.twitter.com/fXTv4nZhnm",9/12/2018 17:31,https://twitter.com/weatherchannel/status/1039989894968430599,https://pbs.twimg.com/media/Dm7JOmpW0AA8ybZ.jpg,-1
"# Florence remains a major # hurricane with 120 mph winds. Life-threatening storm surge, flooding and damaging wind are still expected along portions of the East Coast. @ mikebettes, @ TWCAlexWilson, @ DrRickKnabb and @ TWCChrisBruin are LIVE now with the latest forecast.pic.twitter.com/VD6aWmkdwN",9/12/2018 17:12,https://twitter.com/weatherchannel/status/1039985139135197184,,1
# Hurricane # Florence remains an extremely dangerous Category 3 hurricane. Life-threatening storm surge and prolonged heavy rainfall event expected in the Carolinas. The latest: https://wxch.nl/2x4rHPw pic.twitter.com/7SvWkyT3xF,9/12/2018 17:00,https://twitter.com/weatherchannel/status/1039982217404080131,https://pbs.twimg.com/media/Dm7B74gW4AE8oBy.jpg,-1
"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",9/12/2018 16:08,https://twitter.com/weatherchannel/status/1039968955148976130,,0
"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",9/12/2018 16:08,https://twitter.com/weatherchannel/status/1039968910999805953,,1
"An important message from @ DrRickKnabb on why it's critical to prepare for # Hurricane # Florence as it's forecast to bring life-threatening storm surge, flooding and damaging winds to the East Coast.pic.twitter.com/s6hHJJ7ZKo",9/12/2018 15:21,https://twitter.com/weatherchannel/status/1039957105208422401,,1
